FID,TYPEPIPE,Operator,Status,Shape_Leng,geometry
32358,Intrastate,Enbridge Pipelines (East Texas),Operating,0.030184022385,"LINESTRING (-94.25826 30.240188, -94.2530329999999 30.243358, -94.249896 30.245168, -94.247803 30.245163, -94.2420479999999 30.2456030000001, -94.236815 30.2455890000001, -94.231052 30.241025)"
32359,Intrastate,Enbridge Pipelines (East Texas),Operating,0.0326149972251,"LINESTRING (-94.231052 30.241025, -94.2258199999999 30.2410100000001, -94.220587 30.2400850000001, -94.214827 30.236884, -94.212209 30.2350560000001, -94.209591 30.233682, -94.203833 30.230478, -94.203832 30.2300230000001, -94.201739 30.2291060000001)"
32360,Intrastate,Enbridge Pipelines (East Texas),Operating,0.0833338183893,"LINESTRING (-95.0177669999999 32.44748, -95.020068 32.4526900000001, -95.021708 32.457636, -95.022802 32.460784, -95.0233489999999 32.4625830000001, -95.023896 32.4675330000001, -95.023896 32.4724860000001, -95.023896 32.4774380000001, -95.023896 32.4823910000001, -95.024442 32.4873420000001, -95.026629 32.492286, -95.027723 32.4972340000001, -95.027723 32.502187, -95.02827 32.5071380000001, -95.029363 32.5120860000001, -95.030457 32.517034, -95.030457 32.521987, -95.030457 32.52694, -95.030877 32.528841)"
32361,Intrastate,Enbridge Pipelines (East Texas),Operating,0.292093637843,"LINESTRING (-95.030877 32.528841, -95.031551 32.531888, -95.033738 32.5368320000001, -95.033738 32.5417850000001, -95.034284 32.5422330000001, -95.035925 32.546729, -95.0364719999999 32.55168, -95.037018 32.55663, -95.0386589999999 32.561577, -95.0386589999999 32.5665290000001, -95.0386589999999 32.5714820000001, -95.039752 32.5728290000001, -95.040846 32.576426, -95.0419009999999 32.581199, -95.0419399999999 32.581375, -95.043033 32.586323, -95.043033 32.591276, -95.043033 32.596229, -95.04358 32.6011790000001, -95.04522 32.6061250000001, -95.04522 32.6110780000001, -95.04522 32.6160310000001, -95.045767 32.619631, -95.045767 32.620981, -95.046861 32.62593, -95.047614 32.628202, -95.048501 32.6308760000001, -95.049595 32.6358250000001, -95.0501409999999 32.6407750000001, -95.0501409999999 32.6457280000001, -95.0501409999999 32.6506800000001, -95.0501409999999 32.6556330000001, -95.051235 32.659231, -95.0517819999999 32.660579, -95.052737 32.663461, -95.053422 32.665526, -95.0539689999999 32.6704760000001, -95.054516 32.6754270000001, -95.056703 32.67902, -95.056703 32.680371, -95.0594369999999 32.6853130000001, -95.0616239999999 32.690257, -95.062171 32.695208, -95.062171 32.700161, -95.062171 32.7032090000001, -95.062171 32.705113, -95.062171 32.710066, -95.062171 32.715019, -95.062171 32.7199710000001, -95.062171 32.722317, -95.062171 32.724924, -95.062171 32.729877, -95.062171 32.7347550000001, -95.062171 32.734829, -95.062171 32.739782, -95.060978 32.743387, -95.06053 32.744741, -95.0588899999999 32.7497000000001, -95.056703 32.7546610000001, -95.055062 32.75962, -95.052875 32.7645810000001, -95.051235 32.7677390000001, -95.05119 32.767887, -95.050688 32.7695420000001, -95.049048 32.774501, -95.048783 32.7769040000001, -95.048501 32.779456, -95.047954 32.78441, -95.047407 32.789365, -95.0463139999999 32.7943220000001, -95.045767 32.7947740000001, -95.042698 32.798396, -95.0419399999999 32.799291, -95.041393 32.804246, -95.039752 32.8074040000001, -95.0386589999999 32.8092090000001, -95.037565 32.8096640000001)"
32362,Intrastate,Enbridge Pipelines (East Texas),Operating,0.0321405396051,"LINESTRING (-94.5928719999999 32.2297810000001, -94.598306 32.234252, -94.598306 32.234702, -94.6042829999999 32.2373690000001, -94.607544 32.239601, -94.609717 32.24139, -94.613521 32.2445200000001, -94.615695 32.245858, -94.618508 32.2485060000001)"
32363,Intrastate,Enbridge Pipelines (East Texas),Operating,0.124526473603,"LINESTRING (-94.618508 32.2485060000001, -94.619499 32.249438, -94.618955 32.254394, -94.615695 32.2593650000001, -94.609717 32.262551, -94.606457 32.264371, -94.6042829999999 32.2648340000001, -94.598306 32.26802, -94.5972189999999 32.2693770000001, -94.5962409999999 32.2697880000001, -94.5928719999999 32.2712030000001, -94.587437 32.273936, -94.586894 32.274389, -94.5814599999999 32.2757710000001, -94.5760259999999 32.2758020000001, -94.572222 32.2794260000001, -94.570592 32.280336, -94.567875 32.2844040000001, -94.5646139999999 32.2875740000001, -94.562441 32.289388, -94.55918 32.292108, -94.556463 32.2943750000001, -94.5532029999999 32.2957440000001, -94.5477679999999 32.297577, -94.5450509999999 32.2993930000001, -94.542334 32.30211, -94.539074 32.30438, -94.536357 32.3052960000001, -94.530923 32.307579, -94.528206 32.309395, -94.5249449999999 32.311215, -94.5220409999999 32.3154710000001)"
32364,Intrastate,Enbridge Pipelines (East Texas),Operating,0.00200387749127,"LINESTRING (-96.175171 31.4430110000001, -96.175492 31.4410330000001)"
32365,Intrastate,Enbridge Pipelines (East Texas),Operating,0.00748153921329,"LINESTRING (-96.175492 31.4410330000001, -96.17669 31.4336480000001)"
32366,Intrastate,Enbridge Pipelines (East Texas),Operating,0.10036832392,"LINESTRING (-96.122755 31.505247, -96.117304 31.5083970000001, -96.116214 31.5092960000001, -96.111308 31.5124460000001, -96.1091279999999 31.5142450000001, -96.105857 31.5164950000001, -96.102586 31.519194, -96.1004059999999 31.520094, -96.0960449999999 31.524143, -96.09441 31.525942, -96.09441 31.529092, -96.09441 31.5340400000001, -96.09441 31.5389890000001, -96.09223 31.543938, -96.091685 31.548887, -96.0911399999999 31.5538360000001, -96.089504 31.558784, -96.088959 31.559234, -96.086779 31.5637330000001, -96.086779 31.568682, -96.086779 31.573631, -96.086779 31.57858, -96.0884139999999 31.5835280000001, -96.093297 31.586397)"
32367,Intrastate,Enbridge Pipelines (East Texas),Operating,0.0799817234552,"LINESTRING (-96.134202 31.4647570000001, -96.139653 31.4656570000001, -96.145649 31.4665570000001, -96.1511 31.469256, -96.151645 31.469706, -96.157096 31.472405, -96.160912 31.474655, -96.159821 31.4796040000001, -96.156006 31.4845520000001, -96.1511 31.4890510000001, -96.1511 31.4895010000001, -96.145649 31.49265, -96.143469 31.49445, -96.139653 31.49625, -96.1347469999999 31.499399, -96.134202 31.499399, -96.128751 31.502548, -96.126026 31.504348, -96.122755 31.505247)"
32368,Intrastate,Enbridge Pipelines (East Texas),Operating,0.0429987162933,"LINESTRING (-96.194642 31.803819, -96.1941219999999 31.8061910000001, -96.191401 31.8111440000001, -96.1908569999999 31.8115940000001, -96.18868 31.8160970000001, -96.184869 31.8205990000001, -96.184869 31.8210490000001, -96.179421 31.8233010000001, -96.1739709999999 31.8251020000001, -96.172337 31.8260020000001, -96.1679789999999 31.8287030000001, -96.166891 31.8309550000001, -96.165802 31.8323050000001)"
32369,Intrastate,Enbridge Pipelines (East Texas),Operating,0.214624904111,"LINESTRING (-96.21917 31.595332, -96.219005 31.6031330000001, -96.21901 31.6080850000001, -96.217924 31.6130380000001, -96.217384 31.6179910000001, -96.216844 31.6229430000001, -96.216848 31.6278960000001, -96.216308 31.6328490000001, -96.216312 31.637801, -96.215227 31.642754, -96.2152319999999 31.647707, -96.2152359999999 31.652659, -96.214696 31.657612, -96.2146999999999 31.662565, -96.214703 31.66603, -96.214705 31.667517, -96.214165 31.67247, -96.2130759999999 31.673821, -96.211444 31.677423, -96.207632 31.681925, -96.206551 31.684016, -96.204367 31.687328, -96.202189 31.690029, -96.2011009999999 31.69228, -96.19838 31.697233, -96.197192 31.7008430000001, -96.19675 31.702186, -96.1967539999999 31.707138, -96.196759 31.712091, -96.196762 31.714858, -96.196764 31.717044, -96.196768 31.721996, -96.196223 31.721996, -96.195683 31.726949, -96.195142 31.7319020000001, -96.194602 31.7368540000001, -96.194607 31.7418070000001, -96.194611 31.7467600000001, -96.1946159999999 31.7517120000001, -96.194621 31.7566650000001, -96.19517 31.761618, -96.1951749999999 31.76657, -96.1951799999999 31.7715230000001, -96.195184 31.7764760000001, -96.195189 31.7814280000001, -96.195194 31.7863810000001, -96.1951979999999 31.7913330000001, -96.1952029999999 31.7962860000001, -96.195208 31.8012390000001, -96.194642 31.803819)"
32370,Intrastate,Enbridge Pipelines (East Texas),Operating,0.0322580210611,"LINESTRING (-96.242954 31.4228440000001, -96.22535 31.427602, -96.2215399999999 31.428485, -96.2122659999999 31.4244560000001)"
32371,Intrastate,Enbridge Pipelines (East Texas),Operating,0.000144100659313,"LINESTRING (-96.243093 31.422806, -96.242954 31.4228440000001)"
32372,Intrastate,Enbridge Pipelines (East Texas),Operating,2.88932462819,"LINESTRING (-93.989999 30.120125, -93.991237 30.142494, -93.993715 30.1595370000001, -94.009825 30.163798, -94.0321289999999 30.168059, -94.056913 30.173385, -94.075499 30.179776, -94.079217 30.190428, -94.075499 30.2266440000001, -94.082935 30.238362, -94.092847 30.25647, -94.116391 30.273513, -94.141173 30.286295, -94.174631 30.307599, -94.2144739999999 30.3121320000001, -94.2400929999999 30.331263, -94.2474299999999 30.3347400000001, -94.269392 30.3503890000001, -94.2911109999999 30.3565980000001, -94.3220889999999 30.3640540000001, -94.3617409999999 30.3757710000001, -94.468307 30.362989, -94.5228309999999 30.3565980000001, -94.546375 30.3736410000001, -94.5550489999999 30.383228, -94.569917 30.3906840000001, -94.701267 30.475899, -94.7867689999999 30.496138, -94.84253 30.509986, -94.906965 30.5419410000001, -94.9515739999999 30.59094, -94.97264 30.6314170000001, -95.0147709999999 30.762436, -95.0420319999999 30.850847, -95.066815 30.8849330000001, -95.090359 30.9073020000001, -95.1101849999999 30.9413880000001, -95.137446 30.9831520000001, -95.268795 31.095692, -95.297296 31.117988, -95.318361 31.133913, -95.376601 31.2156640000001, -95.4063399999999 31.2481240000001, -95.422449 31.28396, -95.450949 31.318743, -95.453427 31.336661, -95.4633409999999 31.3714430000001, -95.4645799999999 31.3883070000001, -95.476971 31.4104410000001, -95.488123 31.4410080000001, -95.5017539999999 31.4578720000001, -95.510428 31.468412, -95.527776 31.4810600000001, -95.5376889999999 31.493708, -95.55132 31.4989780000001, -95.5674289999999 31.506356, -95.57982 31.51268, -95.618234 31.546409, -95.626908 31.5717050000001, -95.645495 31.5822450000001, -95.6665599999999 31.595947, -95.685147 31.6117570000001, -95.6987779999999 31.620189, -95.719843 31.637054, -95.743387 31.648648, -95.766931 31.6686740000001, -95.766931 31.6802680000001, -95.778083 31.695024, -95.821453 31.735077, -95.827649 31.7477250000001, -95.853671 31.7593190000001, -95.8648229999999 31.7698590000001, -95.86978 31.775129, -95.875976 31.780399, -95.882171 31.7888310000001, -95.8945629999999 31.801479, -95.908193 31.814127, -95.915628 31.832046, -95.925541 31.85418, -95.929046 31.881024, -95.9280199999999 31.92269)"
32373,Intrastate,Enbridge Pipelines (East Texas),Operating,1.00458086544,"LINESTRING (-96.3467469999999 31.2380610000001, -95.676473 31.1725650000001, -95.4995069999999 31.161665, -95.3716449999999 31.1640850000001, -95.350446 31.1790140000001)"
32374,Intrastate,Energy Transfer,Operating,0.582869573432,"LINESTRING (-96.408828 31.411817, -96.445613 31.4187860000001, -96.631513 31.42465, -96.641529 31.426207, -96.67141 31.436626, -96.7289859999999 31.437123, -96.8501919999999 31.465836, -96.985709 31.466172)"
32375,Intrastate,Energy Transfer,Operating,0.227367141741,"LINESTRING (-96.985709 31.466172, -96.985887 31.4825900000001, -97.036637 31.481098, -97.03187 31.5054880000001, -97.050143 31.5271680000001, -97.042993 31.5522350000001, -96.9652599999999 31.574665)"
32376,Intrastate,Energy Transfer,Operating,0.235700821523,"LINESTRING (-96.985709 31.466172, -96.864782 31.5951880000001, -96.807678 31.6095070000001)"
32377,Intrastate,Energy Transfer,Operating,0.174553835621,"LINESTRING (-96.7717949999999 31.439379, -96.784492 31.4983960000001, -96.7880469999999 31.545469, -96.807678 31.6095070000001)"
32378,Intrastate,Energy Transfer,Operating,0.865084637787,"LINESTRING (-96.807678 31.6095070000001, -96.749339 31.612685, -96.685143 31.6136010000001, -96.633293 31.609877, -96.588155 31.625055, -96.560085 31.640134, -96.525544 31.6610820000001, -96.493154 31.676658, -96.443245 31.692012, -96.43145 31.697054, -96.409143 31.708647, -96.385635 31.7136620000001, -96.3449909999999 31.721795, -96.20857 31.7237970000001, -96.183678 31.7296020000001, -96.126118 31.750362, -96.118577 31.761247, -96.0801739999999 31.783824, -96.0578399999999 31.819084, -96.010322 31.8492160000001)"
32379,Intrastate,Energy Transfer,Operating,0.281716006451,"LINESTRING (-96.408828 31.411817, -96.499759 31.5824400000001, -96.5293749999999 31.5958380000001, -96.5612609999999 31.641715)"
32380,Intrastate,Energy Transfer,Operating,0.261186522891,"LINESTRING (-96.408828 31.411817, -96.4157519999999 31.357699, -96.454805 31.3502290000001, -96.4975489999999 31.340632, -96.582214 31.3335920000001, -96.597788 31.3402360000001, -96.595288 31.347425, -96.584684 31.355873)"
32381,Intrastate,Energy Transfer,Operating,0.106779814016,"LINESTRING (-96.2193569999999 31.4185850000001, -96.211713 31.3837770000001, -96.2093859999999 31.3344450000001, -96.202801 31.3137100000001)"
32382,Intrastate,Energy Transfer,Operating,0.394673430999,"LINESTRING (-96.408828 31.411817, -96.408374 31.4123210000001, -96.40808 31.4125040000001, -96.4073059999999 31.413328, -96.38533 31.433345, -96.371841 31.4447940000001, -96.356398 31.4583940000001, -96.3521489999999 31.462309, -96.332529 31.479614, -96.331941 31.4798880000001, -96.317369 31.492911, -96.317021 31.4933, -96.316887 31.493391, -96.316085 31.49449, -96.315416 31.4954510000001, -96.3144789999999 31.49742, -96.313247 31.500007, -96.312282 31.502141, -96.305033 31.510954, -96.3007249999999 31.517066, -96.284881 31.5375040000001, -96.269511 31.55762, -96.263765 31.567126, -96.259666 31.572847, -96.258165 31.574998, -96.256048 31.57795, -96.253344 31.5802140000001, -96.248797 31.5839700000001, -96.245619 31.587842, -96.236189 31.599368, -96.231656 31.6141180000001, -96.22434 31.629602, -96.220694 31.6467670000001, -96.220536 31.656235, -96.2143399999999 31.706874, -96.195683 31.726949)"
32383,Intrastate,Energy Transfer,Operating,0.125091273423,"LINESTRING (-96.010322 31.8492160000001, -95.948819 31.887681, -95.927464 31.897073, -95.9029179999999 31.9129280000001)"
32384,Intrastate,Energy Transfer,Operating,0.925475439783,"LINESTRING (-95.9029179999999 31.9129280000001, -95.872131 31.9145120000001, -95.82701 31.9093180000001, -95.718941 31.9070830000001, -95.6607279999999 31.9084280000001, -95.594665 31.9073670000001, -95.5518509999999 31.909924, -95.51097 31.9062100000001, -95.4559339999999 31.8979790000001, -95.415241 31.900154, -95.361338 31.890609, -95.28293 31.894188, -95.2467809999999 31.895276, -95.214975 31.890049, -95.191321 31.885767, -95.114907 31.889489, -95.075752 31.9050970000001, -94.989676 31.938067)"
32385,Intrastate,Energy Transfer,Operating,1.04841939585,"LINESTRING (-96.7717949999999 31.439379, -96.7469179999999 31.4154170000001, -96.706266 31.3075030000001, -96.694836 31.269842, -96.655039 31.178567, -96.64323 31.1464050000001, -96.621858 31.078558, -96.609163 31.059226, -96.587412 30.996878, -96.564811 30.946784, -96.510699 30.8016420000001, -96.475397 30.7033220000001, -96.421164 30.5889070000001, -96.4000159999999 30.546864, -96.42347 30.526445, -96.408431 30.482999)"
32386,Intrastate,Energy Transfer,Operating,0.077365720766,"LINESTRING (-95.095218 31.884391, -95.114907 31.889489, -95.1394119999999 31.9409830000001)"
32387,Intrastate,Energy Transfer,Operating,0.813922743953,"LINESTRING (-95.9029179999999 31.9129280000001, -95.95012 32.308828, -95.950081 32.355621, -95.953174 32.3740940000001, -95.9551519999999 32.383319, -95.961721 32.395561, -95.964186 32.4047390000001, -95.964299 32.4087000000001, -95.969122 32.4255220000001, -95.969884 32.430466, -95.971264 32.433303, -95.972402 32.436988, -95.974409 32.444335, -95.979857 32.460652, -95.9819189999999 32.4685710000001, -95.984091 32.4765120000001, -95.987622 32.4905870000001, -95.988549 32.496721, -95.989418 32.4999940000001, -95.990204 32.502232, -95.990803 32.505414, -95.991478 32.5056650000001, -95.9925709999999 32.515004, -95.993927 32.518986, -95.997046 32.52743, -95.999992 32.5392160000001, -96.0018469999999 32.5461090000001, -96.002353 32.551901, -96.0047949999999 32.5638300000001, -96.0081039999999 32.5757820000001, -96.0092089999999 32.578691, -96.011228 32.5849190000001, -96.013249 32.589729, -96.014348 32.5968950000001, -96.01516 32.5969640000001, -96.018583 32.605643, -96.019625 32.615213, -96.021267 32.621785, -96.022024 32.621808, -96.02723 32.6339, -96.0265249999999 32.63541, -96.029173 32.6385030000001, -96.033355 32.648418, -96.034464 32.648763, -96.037027 32.6545560000001, -96.040317 32.6652040000001, -96.0425309999999 32.670379, -96.042962 32.671661, -96.043638 32.672349, -96.0486109999999 32.679174, -96.064185 32.699124)"
32388,Intrastate,Energy Transfer,Operating,0.242810662681,"LINESTRING (-95.95012 32.308828, -95.893288 32.2911500000001, -95.833243 32.282494, -95.766529 32.2718780000001, -95.758384 32.21741)"
32389,Intrastate,Energy Transfer,Operating,1.0815217384,"LINESTRING (-95.9029179999999 31.9129280000001, -95.9589789999999 31.890255, -96.0380959999999 31.855166, -96.142915 31.966389, -96.288181 32.057759, -96.370735 32.1101350000001, -96.531155 32.212887, -96.648817 32.253773, -96.7647259999999 32.2901870000001, -96.807724 32.3111420000001, -96.8347869999999 32.3043870000001)"
32390,Intrastate,Energy Transfer,Operating,0.419188779221,"LINESTRING (-95.926254 32.1437930000001, -96.0926669999999 32.125414, -96.238733 32.0793390000001, -96.273591 32.0541940000001, -96.294721 32.0450950000001, -96.3273159999999 32.0462830000001)"
32391,Intrastate,Energy Transfer,Operating,0.139813171335,"LINESTRING (-96.3273159999999 32.0462820000001, -96.354744 32.0551320000001, -96.3847259999999 32.0706870000001, -96.451335 32.109745)"
32392,Intrastate,Energy Transfer,Operating,0.0634672913689,"LINESTRING (-96.3273159999999 32.0462820000001, -96.322115 32.0223510000001, -96.3098449999999 32.0115910000001, -96.31619 32.0000000000001, -96.3199319999999 31.9913290000001)"
32393,Intrastate,Energy Transfer,Operating,0.170915609392,"LINESTRING (-96.013249 32.589729, -95.990622 32.5988590000001, -95.9689329999999 32.597355, -95.953923 32.594816, -95.9339189999999 32.588937, -95.913893 32.589046, -95.867151 32.5932910000001, -95.8454619999999 32.5917870000001)"
32394,Intrastate,Energy Transfer,Operating,0.914260591968,"LINESTRING (-96.8347869999999 32.3043870000001, -96.799316 32.3285270000001, -96.785947 32.3335890000001, -96.750927 32.326668, -96.7442539999999 32.3262050000001, -96.724189 32.3367920000001, -96.7208199999999 32.3455430000001, -96.719097 32.360396, -96.6973639999999 32.370868, -96.658903 32.392157, -96.623187 32.425353, -96.599368 32.4392940000001, -96.520076 32.4783580000001, -96.486621 32.4999950000001, -96.4264219999999 32.5332530000001, -96.399284 32.5537380000001, -96.389548 32.577112, -96.384482 32.5932310000001, -96.352728 32.606002, -96.334083 32.596227, -96.331867 32.593639, -96.302704 32.5950470000001, -96.284302 32.607246, -96.2659169999999 32.6149550000001, -96.224169 32.6225410000001, -96.175687 32.646131, -96.1221839999999 32.673864, -96.103788 32.6845670000001, -96.064185 32.699124)"
32395,Intrastate,Energy Transfer,Operating,0.652949607009,"LINESTRING (-96.064185 32.699124, -96.110351 32.7648340000001, -96.116364 32.776213, -96.117746 32.780036, -96.123544 32.7943670000001, -96.123165 32.7963130000001, -96.121592 32.8084230000001, -96.1290729999999 32.8148790000001, -96.129453 32.816138, -96.1347939999999 32.825295, -96.137478 32.8329410000001, -96.1427399999999 32.840267, -96.1423599999999 32.8408850000001, -96.145642 32.845463, -96.151555 32.852903, -96.152996 32.867577, -96.153403 32.8695230000001, -96.1671209999999 32.9256760000001, -96.168099 32.926134, -96.169377 32.9323150000001, -96.172313 32.945203, -96.173128 32.945477, -96.175603 32.9560530000001, -96.180389 32.974481, -96.1912609999999 32.989243, -96.223211 33.021006, -96.223158 33.021807, -96.2292879999999 33.0362480000001, -96.233835 33.042608, -96.237509 33.046841, -96.241211 33.050867, -96.2461919999999 33.0556930000001, -96.270562 33.0966240000001, -96.274712 33.1061520000001, -96.2843589999999 33.1381880000001, -96.289568 33.152455, -96.289485 33.1541500000001, -96.295079 33.165738, -96.3075229999999 33.1901290000001, -96.373572 33.2226190000001, -96.3905139999999 33.2267180000001)"
32396,Intrastate,Energy Transfer,Operating,0.127366480469,"LINESTRING (-96.274712 33.1061520000001, -96.342546 33.108392, -96.3572599999999 33.0968340000001, -96.398042 33.0963530000001)"
32397,Intrastate,Energy Transfer,Operating,0.497804482311,"LINESTRING (-96.064185 32.699124, -96.02853 32.728759, -95.978357 32.7582200000001, -95.952781 32.7704870000001, -95.8239119999999 32.8293620000001, -95.793423 32.8437250000001, -95.7501149999999 32.8629910000001, -95.689058 32.92083, -95.653295 32.9333960000001, -95.638231 32.9467030000001)"
32398,Intrastate,Energy Transfer,Operating,0.737506095621,"LINESTRING (-96.807678 31.6095070000001, -96.819853 31.6322450000001, -96.8571459999999 31.716393, -96.8789409999999 31.784433, -96.924469 31.938626, -96.9541849999999 32.032388, -96.953968 32.091708, -96.9557809999999 32.1439770000001, -96.971605 32.200814, -97.011399 32.279092, -97.038688 32.293074)"
32399,Intrastate,Energy Transfer,Operating,0.204214597348,"LINESTRING (-97.038688 32.293074, -96.8347869999999 32.3043870000001)"
32400,Intrastate,Energy Transfer,Operating,0.487128552033,"LINESTRING (-97.4919179999999 32.9471270000001, -97.5339979999999 32.948247, -97.548009 32.952815, -97.568018 32.961395, -97.580013 32.9694190000001, -97.588 32.9771650000001, -97.6059989999999 32.987403, -97.6300009999999 32.9998560000001, -97.660245 33.0199690000001, -97.959129 33.023036)"
32401,Intrastate,Energy Transfer,Operating,0.412201568557,"LINESTRING (-97.959129 33.023036, -97.96493 33.2155940000001, -97.9809999999999 33.2785870000001, -97.9809989999999 33.31134, -97.9434899999999 33.3110820000001, -97.89773 33.316624, -97.878058 33.3177480000001, -97.8682889999999 33.3334400000001)"
32402,Intrastate,Energy Transfer,Operating,0.0815989597803,"LINESTRING (-97.372189 32.8075660000001, -97.4082519999999 32.8100670000001, -97.415475 32.7874420000001, -97.4084099999999 32.7669250000001)"
32403,Intrastate,Energy Transfer,Operating,0.670235813139,"LINESTRING (-97.959129 33.023036, -98.124366 33.030192, -98.168649 33.0349350000001, -98.183152 33.0341250000001, -98.188704 33.034992, -98.1998399999999 33.042385, -98.208742 33.045173, -98.240459 33.0449530000001, -98.2609199999999 33.0481550000001, -98.2746319999999 33.053549, -98.2944449999999 33.054087, -98.318967 33.0565260000001, -98.406241 33.088466, -98.533646 33.1051790000001, -98.551976 33.1079990000001, -98.568165 33.111227, -98.6096689999999 33.1379390000001)"
32404,Intrastate,Energy Transfer,Operating,0.181448056185,"LINESTRING (-98.124366 33.030192, -98.128011 33.121182, -98.206985 33.1651430000001)"
32405,Intrastate,Energy Transfer,Operating,0.440838124204,"LINESTRING (-96.3905139999999 33.2267180000001, -96.5441519999999 33.2536670000001, -96.6463459999999 33.2631050000001, -96.69355 33.2569710000001, -96.772498 33.232311, -96.812212 33.1988750000001)"
32406,Intrastate,Energy Transfer,Operating,0.468289567982,"LINESTRING (-96.300471 33.184383, -96.336397 33.289951, -96.408129 33.517754, -96.367668 33.628543)"
32407,Intrastate,Energy Transfer,Operating,0.579712316956,"LINESTRING (-97.038688 32.293074, -97.080889 32.4565240000001, -97.098789 32.493726, -97.148765 32.5277590000001, -97.1707239999999 32.5508580000001, -97.17052 32.606584, -97.2001519999999 32.723714, -97.213173 32.732984, -97.242126 32.7535950000001, -97.2500219999999 32.786508, -97.2579899999999 32.799647)"
32408,Intrastate,Energy Transfer,Operating,0.333926298881,"LINESTRING (-97.2579899999999 32.799647, -97.276021 32.8008970000001, -97.298079 32.7970330000001, -97.326155 32.7917880000001, -97.340176 32.7920980000001, -97.364228 32.79263, -97.372189 32.8075660000001, -97.3720049999999 32.857899, -97.383973 32.873113, -97.4340079999999 32.890967, -97.452006 32.9012060000001, -97.453268 32.907051, -97.455947 32.9194600000001, -97.4639089999999 32.934396, -97.4919179999999 32.9471270000001)"
32409,Intrastate,Energy Transfer,Operating,0.248859830996,"LINESTRING (-97.03187 31.5054880000001, -96.8929239999999 31.5972310000001, -96.854501 31.60747, -96.819853 31.6322450000001)"
32410,Intrastate,Energy Transfer,Operating,0.337132645168,"LINESTRING (-96.401061 33.5221970000001, -96.455296 33.539134, -96.501109 33.5552460000001, -96.56524 33.579684, -96.7078069999999 33.6589510000001)"
32411,Intrastate,Energy Transfer,Operating,1.58239435703,"LINESTRING (-96.9652599999999 31.574665, -97.0334589999999 31.532588, -97.125695 31.0976610000001, -97.148254 30.998744, -97.15524 30.9735890000001, -97.1587959999999 30.8969670000001, -97.158888 30.804102, -97.165915 30.7373180000001, -97.1694429999999 30.689516, -97.18691 30.623426, -97.202926 30.603412, -97.2043649999999 30.570145, -97.2173019999999 30.500004, -97.219174 30.491364, -97.219702 30.491066, -97.220335 30.488774, -97.222816 30.480936, -97.2248739999999 30.474909, -97.2264019999999 30.468034, -97.227241 30.460724, -97.226973 30.456714, -97.22678 30.448488, -97.23405 30.393627, -97.250311 30.322683, -97.2736619999999 30.231388, -97.296432 30.1745760000001, -97.293031 30.144211, -97.340559 30.105236, -97.357966 30.0999880000001)"
32412,Intrastate,Energy Transfer,Operating,0.575636671943,"LINESTRING (-96.408431 30.482999, -96.336493 30.3607180000001, -96.280849 30.268696, -96.231393 30.181359, -96.217488 30.1519440000001, -96.211337 30.1102220000001, -96.208268 30.082952, -96.1912819999999 30.0376610000001, -96.1789439999999 29.99843, -96.171228 29.9651000000001)"
32413,Intrastate,Energy Transfer,Operating,0.279853303315,"LINESTRING (-96.171228 29.9651000000001, -96.2083919999999 29.9575980000001, -96.231613 29.959141, -96.264128 29.957028, -96.293547 29.953285, -96.333803 29.9502630000001, -96.3561109999999 29.9414140000001, -96.383366 29.929339, -96.437583 29.898753)"
32414,Intrastate,Energy Transfer,Operating,0.0555330156765,"LINESTRING (-96.383366 29.929339, -96.414298 29.961311, -96.4251379999999 29.959182)"
32415,Intrastate,Energy Transfer,Operating,0.84368098878,"LINESTRING (-96.171228 29.9651000000001, -96.148064 29.905153, -96.1374309999999 29.864205, -96.121813 29.8364530000001, -96.081245 29.781588, -96.073508 29.7684170000001, -96.060602 29.722875, -96.0296319999999 29.657344, -96.009872 29.613344, -95.985574 29.573317, -95.965756 29.5226480000001, -95.935653 29.4718950000001, -95.9147539999999 29.433783, -95.889933 29.393357, -95.832839 29.293005, -95.794212 29.214935)"
32416,Intrastate,Energy Transfer,Operating,0.338899948584,"LINESTRING (-95.794212 29.214935, -95.7605609999999 29.076734, -95.763468 29.05415, -95.757242 29.02586, -95.730945 29.004168, -95.6820769999999 28.988391, -95.656646 28.9892580000001, -95.6287589999999 29.0087730000001)"
32417,Intrastate,Energy Transfer,Operating,0.110006218865,"LINESTRING (-95.656646 28.9892580000001, -95.653588 28.950591, -95.582371 28.9501310000001)"
32418,Intrastate,Energy Transfer,Operating,0.0786835135716,"LINESTRING (-95.653588 28.950591, -95.678376 28.9337190000001, -95.726378 28.925513)"
32419,Intrastate,Energy Transfer,Operating,3.61155108466,"LINESTRING (-94.262479 32.187939, -94.401333 32.188163, -94.502181 32.119969, -94.9227329999999 31.979085, -95.078157 31.916473, -95.215293 31.9008170000001, -95.452989 31.9008170000001, -95.900965 31.9008170000001, -96.092957 31.7677610000001, -96.2392369999999 31.720801, -96.376377 31.799069, -96.596216 31.805106, -96.769497 31.846029, -96.934061 31.971261, -97.217477 32.065181, -97.400325 32.166929, -97.519173 32.260853, -97.59135 32.314309, -97.5958139999999 32.29774)"
32420,Intrastate,Energy Transfer,Operating,0.0804048683258,"LINESTRING (-97.7313149999999 32.339299, -97.726865 32.381824, -97.695642 32.402859)"
